Mean_Y_Luminance,Mean_G_RGB,GRGB_Value
1.037387267904509258e+02,9.392108753315649494e+01,1.930470198095795897e+00
1.038892572944297115e+02,9.433952254641910429e+01,1.932284571376082560e+00
1.042009283819628678e+02,9.425729442970822447e+01,1.870647678453216001e+00
1.039721485411140520e+02,9.405039787798408213e+01,1.899249911285337600e+00
1.040636604774535812e+02,9.448541114058355106e+01,1.910529920311435426e+00
1.040643236074270561e+02,9.435145888594163921e+01,1.915630225892192673e+00
1.039582228116710922e+02,9.424403183023872543e+01,1.909767871938075512e+00
1.040576923076923066e+02,9.435212201591511416e+01,1.902427923579961266e+00
1.041797082228116693e+02,9.468501326259946893e+01,1.912842199389431119e+00
1.042486737400530501e+02,9.458421750663130467e+01,1.914284913247839892e+00
1.041432360742705612e+02,9.445689655172414234e+01,1.904229137066862032e+00
1.042599469496021243e+02,9.471220159151194196e+01,1.921629985947778785e+00
1.043441644562334147e+02,9.466909814323607009e+01,1.893823062629804266e+00
1.042062334217506674e+02,9.455570291777188174e+01,1.904364497931213318e+00
1.040988063660477394e+02,9.474602122015915029e+01,1.913240107770740384e+00
1.041240053050397876e+02,9.453779840848805804e+01,1.903382955232949314e+00
1.041505305039787856e+02,9.449336870026525048e+01,1.903258430074847407e+00
1.040755968169761303e+02,9.405901856763925650e+01,1.889224764101741005e+00
1.040610079575596814e+02,9.421419098143236681e+01,1.895044315206713792e+00
1.045298408488063728e+02,9.461538461538461320e+01,1.865599373184654741e+00
1.039582228116710922e+02,9.413859416445623651e+01,1.902005326011224184e+00
1.039389920424403186e+02,9.417970822281166932e+01,1.914713545038683851e+00
1.038899204244031864e+02,9.430238726790450698e+01,1.926529257887766855e+00
1.040172413793103487e+02,9.465649867374004600e+01,1.904113767816915992e+00
1.042175066312997416e+02,9.461206896551723844e+01,1.894543586039652894e+00
1.041863395225464188e+02,9.469098143236074350e+01,1.915649367364558708e+00
1.042062334217506674e+02,9.422679045092837669e+01,1.883750097952795244e+00
1.041114058355437635e+02,9.482493368700265535e+01,1.924101551982114966e+00
1.038595146871008978e+02,9.427650063856960116e+01,1.908910274360212878e+00
1.035606641123882525e+02,9.365325670498084776e+01,1.904837409639790646e+00
1.036487867177522304e+02,9.388058748403575748e+01,1.908089673688369681e+00
1.037068965517241423e+02,9.369923371647509214e+01,1.898507522661282199e+00
1.036034482758620641e+02,9.375415070242657123e+01,1.901265362542700732e+00
1.037860791826308997e+02,9.347573435504469330e+01,1.870165391299979163e+00
1.035063856960408657e+02,9.370753512132822038e+01,1.911665716205858789e+00
1.035344827586206833e+02,9.375351213282247897e+01,1.903992733002817683e+00
1.034859514687100841e+02,9.355427841634738684e+01,1.898087199034198758e+00
1.035683269476372885e+02,9.357790549169860128e+01,1.879621863904019641e+00
1.036283524904214630e+02,9.358045977011494188e+01,1.876028788556581617e+00
1.034240102171136613e+02,9.357790549169860128e+01,1.898175113962641269e+00
1.035606641123882525e+02,9.340676883780332673e+01,1.874775201378193534e+00
1.034802043422733107e+02,9.372158365261813628e+01,1.905854154282512036e+00
1.036711366538952745e+02,9.355108556832695399e+01,1.894595489604406824e+00
1.036098339719029440e+02,9.368901660280970134e+01,1.902960227923749414e+00
1.039744572158365230e+02,9.400191570881226255e+01,1.895646684946485916e+00
1.037241379310344769e+02,9.373563218390805218e+01,1.879417881905071308e+00
1.037937420178799499e+02,9.395083014048530856e+01,1.893408495562624694e+00
1.036819923371647576e+02,9.376692209450830262e+01,1.903852038469772801e+00
1.039834217506631262e+02,9.388726790450928661e+01,1.886874771351873648e+00
1.038680371352785130e+02,9.391644562334217028e+01,1.881151642329556228e+00
1.037745358090185732e+02,9.405238726790450698e+01,1.906859061881566619e+00
1.037254641909814268e+02,9.411206896551723844e+01,1.916098860150259764e+00
1.037818302387267835e+02,9.410610079575596387e+01,1.903035164156932746e+00
1.033541114058355390e+02,9.342705570291776951e+01,1.887479418041071888e+00
1.031027851458885891e+02,9.307957559681698001e+01,1.894353279164003867e+00
1.030212201591511985e+02,9.307493368700265535e+01,1.900753037229539588e+00
1.031677718832891202e+02,9.356299734748010621e+01,1.912233390637964492e+00
1.026717506631299699e+02,9.314058355437666137e+01,1.903155327988517609e+00
1.023421750663130041e+02,9.292639257294429456e+01,1.917807874600478080e+00
1.020265251989389981e+02,9.205570291777188174e+01,1.903703068420049549e+00
1.018315649867374049e+02,9.194164456233421845e+01,1.898439904226476571e+00
1.016206896551724128e+02,9.167374005305039475e+01,1.890366441922522123e+00
1.014283819628647194e+02,9.149801061007957514e+01,1.903470708075898798e+00
1.008342175066313047e+02,9.114456233421751108e+01,1.915726684803049196e+00
1.005669761273209559e+02,9.073938992042440077e+01,1.904066577343224598e+00
1.007500000000000000e+02,9.140185676392573555e+01,1.915844277716251653e+00
1.004210875331564949e+02,9.097612732095490173e+01,1.898524564120947833e+00
1.000550397877984068e+02,9.066843501326259513e+01,1.911651653091743563e+00
9.986140583554376349e+01,9.021750663129974157e+01,1.892000993364231221e+00
9.942506631299734465e+01,9.007692307692308020e+01,1.891051108827181970e+00
9.918965517241379359e+01,8.999602122015915029e+01,1.905712190622273372e+00
9.919761273209549302e+01,9.021220159151194196e+01,1.889338138498860342e+00
9.907024265644955108e+01,8.954661558109833663e+01,1.865011166239756601e+00
9.876436781609194782e+01,8.916411238825031660e+01,1.861068371039942271e+00
9.857598978288633873e+01,8.887356321839079953e+01,1.857102178861599562e+00
9.842145593869732068e+01,8.886973180076628864e+01,1.852519735535960610e+00
9.807662835249041677e+01,8.867624521072796995e+01,1.861267797479046138e+00
9.811877394636015026e+01,8.874904214559387583e+01,1.858657614010184922e+00
9.809642401021712033e+01,8.857471264367815422e+01,1.845792772271477977e+00
9.791443167305236273e+01,8.856513409961685568e+01,1.871472260417720523e+00
